기준년월,지역코드,통합시군구코드,지원센터코드,식품여부,기부물품대분류코드,기부물품중분류코드,이용자수,제공건수,제공금액
201702,부산,03000014,S03901,Y,스포츠용품,대용식(빵),132,544,15312131.52
201702,부산,03000100,S04101,Y,스포츠용품,대용식(빵),36,36,673200.13
201702,부산,03000004,S38501,Y,스포츠용품,가공식품세트류,5,5,2489550
201702,부산,03000004,S38501,Y,스포츠용품,기타가공식품,13,22,10273761.26
201702,부산,03000004,S38501,Y,스포츠용품,즉석/편의식품,14,14,2400000
201702,부산,03000004,S38501,Y,스포츠용품,음료류,14,28,2124691.2
201702,부산,03000006,S40001,N,의류/패션잡화,패션잡화,6,6,37800
201702,부산,03000006,S40001,N,일상용품,위생용품,16,16,60700
201702,부산,03000006,S40001,N,일상용품,일용잡화,1,1,850
201702,부산,03000006,S40001,N,일상용품,화장품,10,10,12259.3
201702,부산,03000006,S40001,N,가정용품,생활용품,179,181,425711.8
201702,부산,03000006,S40001,N,문화용품,문구/사무용품,1,1,500
201702,부산,03000006,S40001,N,의류/패션잡화,신발,9,9,1288000
201702,부산,03000006,S40001,Y,스포츠용품,조미료,45,48,75430
201702,부산,03000006,S40001,Y,스포츠용품,유제품,5,5,75000
201702,부산,03000006,S40001,Y,스포츠용품,축산가공식품,15,15,155570.65
201702,부산,03000006,S40001,Y,스포츠용품,대용식기타,47,52,153500
201702,부산,03000006,S40001,Y,스포츠용품,통조림/병,50,53,509719.5
201702,부산,03000006,S40001,Y,스포츠용품,절임/발효식품,18,18,45900
201702,부산,03000006,S40001,Y,스포츠용품,분말류,13,13,17310
201702,부산,03000006,S40001,Y,스포츠용품,건강식품,13,13,751000
201702,부산,03000006,S40001,Y,스포츠용품,음료류,15,19,148700
201702,부산,03000006,S40001,Y,스포츠용품,대용식(빵),2,9,4607998.93
201702,부산,03000006,S40001,Y,스포츠용품,기타가공식품,407,632,3175609.93
201702,부산,03000006,S40001,Y,신선식품,농산물,64,76,1006500
201702,부산,03000008,S40101,Y,스포츠용품,조미료,36,262,8417560
201702,부산,03000008,S40101,Y,스포츠용품,축산가공식품,17,36,753100
201702,부산,03000008,S40101,Y,신선식품,기타신선식품,5,6,41360
201702,부산,03000008,S40101,Y,신선식품,수산물,5,6,2795000
201702,부산,03000008,S40101,Y,신선식품,축산물,13,14,132210
201702,부산,03000008,S40101,Y,신선식품,농산물,6,7,1330000
201702,부산,03000008,S40101,Y,스포츠용품,기타가공식품,504,810,42881100.67
201702,부산,03000008,S40101,Y,스포츠용품,가공식품세트류,1,1,73800
201702,부산,03000008,S40101,Y,스포츠용품,음료류,62,70,1283680.24
201702,부산,03000008,S40101,Y,스포츠용품,과자류,36,74,180700
201702,부산,03000008,S40101,Y,스포츠용품,건강식품,19,40,10297168
201702,부산,03000008,S40101,Y,스포츠용품,즉석/편의식품,36,290,3909160
201702,부산,03000008,S40101,Y,스포츠용품,분말류,25,86,894020
201702,부산,03000008,S40101,Y,스포츠용품,냉동식품,36,119,2724969
201702,부산,03000008,S40101,Y,스포츠용품,수산가공식품,1,3,16590
201702,부산,03000008,S40101,Y,스포츠용품,대용식기타,36,274,4078270
201702,부산,03000008,S40101,Y,스포츠용품,통조림/병,18,59,1564770
201702,부산,03000008,S40101,N,일상용품,위생용품,20,24,434560
201702,부산,03000008,S40101,N,일상용품,화장품,65,65,1486794.34
201702,부산,03000008,S40101,N,가정용품,생활용품,50,71,3121932.67
201702,부산,03000008,S40101,N,의약품/의료용품,의약품,19,20,1000000
201702,부산,03000008,S40101,N,의류/패션잡화,의류,24,46,50630000
201702,부산,03000009,S40201,Y,스포츠용품,즉석/편의식품,98,99,1380207.45
201702,부산,03000009,S40201,Y,스포츠용품,과자류,2,2,144768
201702,부산,03000009,S40201,Y,스포츠용품,음료류,9,9,92000
201702,부산,03000009,S40201,Y,스포츠용품,대용식(빵),9,115,8319352.09
201702,부산,03000009,S40201,Y,스포츠용품,기타가공식품,508,913,10723194.83
201702,부산,03000009,S40201,N,의류/패션잡화,패션잡화,5,5,31500
201702,부산,03000009,S40201,Y,스포츠용품,조미료,36,36,0
201702,부산,03000009,S40201,Y,스포츠용품,유제품,2,2,60000
201702,부산,03000009,S40201,Y,스포츠용품,수산가공식품,13,15,42499.83
201702,부산,03000009,S40201,Y,스포츠용품,대용식기타,95,97,506577.87
201702,부산,03000009,S40201,Y,스포츠용품,통조림/병,55,55,532620
201702,부산,03000009,S40201,Y,스포츠용품,냉동식품,15,15,47840
201702,부산,03000009,S40201,Y,신선식품,농산물,16,19,390999.97
201702,부산,03000009,S40201,Y,스포츠용품,분말류,1,1,1160
201702,부산,03000009,S40201,Y,스포츠용품,건강식품,28,28,1479500
201702,부산,03000002,S40301,N,일상용품,위생용품,530,867,7437500
201702,부산,03000002,S40301,Y,스포츠용품,즉석/편의식품,4,4,493600
201702,부산,03000002,S40301,Y,스포츠용품,대용식기타,96,96,914200
201702,부산,03000002,S40301,N,일상용품,기타일상용품,42,42,493332.97
201702,부산,03000002,S40301,Y,스포츠용품,기타가공식품,243,252,1893878.12
201702,부산,03000002,S40301,Y,신선식품,농산물,22,33,2639585.14
201702,부산,03000002,S40301,Y,스포츠용품,냉동식품,1,2,166000
201702,부산,03000002,S40301,Y,스포츠용품,통조림/병,198,199,1760500
201702,부산,03000002,S40301,Y,스포츠용품,대용식(빵),1,1,1838797.71
201702,부산,03000002,S40301,Y,스포츠용품,과자류,5,5,1611737.48
201702,부산,03000002,S40301,N,가정용품,주방용품,306,329,3343000
201702,부산,03000002,S40301,N,가정용품,청소/욕실용품,51,51,780000
201702,부산,03000002,S40301,N,가정용품,세탁용품,112,136,1506000
201702,부산,03000002,S40301,N,가정용품,생활용품,13,13,109282.44
201702,부산,03000002,S40301,N,의류/패션잡화,신발,81,81,8648000
201702,부산,03000002,S40301,Y,스포츠용품,조미료,231,237,2314300
201702,부산,03000002,S40301,Y,스포츠용품,유제품,1,1,164000
201702,부산,03000002,S40301,Y,스포츠용품,축산가공식품,247,251,2253000
201702,부산,03000007,S48201,Y,스포츠용품,기타가공식품,319,322,7266104.86
201702,부산,03000007,S48201,Y,스포츠용품,대용식(빵),64,108,3598500.53
201702,부산,03000007,S48201,Y,스포츠용품,음료류,35,35,695630.61
201702,부산,03000007,S48201,Y,스포츠용품,즉석/편의식품,8,9,111000
201702,부산,03000007,S48201,Y,스포츠용품,분말류,29,29,576000
201702,부산,03000007,S48201,Y,스포츠용품,냉동식품,12,18,275000
201702,부산,03000007,S48201,Y,스포츠용품,대용식기타,35,39,658999.5
201702,부산,03000007,S48201,Y,스포츠용품,축산가공식품,4,4,70000
201702,부산,03000007,S48201,Y,스포츠용품,조미료,2,3,25000
201702,부산,03000007,S48201,N,의류/패션잡화,신발,131,131,4055867.42
201702,부산,03000007,S48201,N,가정용품,생활용품,23,23,429814.7
201702,부산,03000007,S48201,Y,신선식품,농산물,17,17,320000
201702,부산,03000001,S49001,Y,스포츠용품,기타가공식품,190,195,269379.34
201702,부산,03000001,S49001,Y,스포츠용품,분말류,195,262,442956
201702,부산,03000001,S49001,Y,스포츠용품,즉석/편의식품,47,53,155804.36
201702,부산,03000001,S49001,Y,스포츠용품,건강식품,4,4,3760
201702,부산,03000001,S49001,Y,스포츠용품,과자류,9,9,27436
201702,부산,03000001,S49001,Y,신선식품,농산물,17,18,655400
201702,부산,03000001,S49001,Y,신선식품,축산물,13,13,118200
201702,부산,03000001,S49001,Y,신선식품,기타신선식품,8,8,30778
201702,부산,03000001,S49001,N,가정용품,세탁용품,13,13,18000
201702,부산,03000001,S49001,Y,스포츠용품,조미료,365,466,1483805
201702,부산,03000001,S49001,Y,스포츠용품,수산가공식품,344,402,646418
201702,부산,03000001,S49001,Y,스포츠용품,대용식기타,220,394,1110401.29
201702,부산,03000001,S49001,N,의류/패션잡화,신발,130,131,11934000
201702,부산,03000001,S49001,Y,스포츠용품,통조림/병,17,20,52258
201702,부산,03000001,S49001,Y,스포츠용품,냉동식품,38,41,214940
201702,부산,03000010,S50101,Y,스포츠용품,음료류,55,55,55000
201702,부산,03000010,S50101,Y,신선식품,기타신선식품,2,2,5940
201702,부산,03000010,S50101,Y,신선식품,농산물,6,7,285500
201702,부산,03000010,S50101,Y,스포츠용품,기타가공식품,15,19,32029.92
201702,부산,03000010,S50101,Y,스포츠용품,대용식(빵),242,242,900999.46
201702,부산,03000010,S50101,N,일상용품,화장품,18,18,22416.66
201702,부산,03000010,S50101,N,의류/패션잡화,신발,26,26,600000
201702,부산,03000010,S50101,Y,스포츠용품,조미료,118,147,482040
201702,부산,03000010,S50101,Y,스포츠용품,유제품,8,8,29920
201702,부산,03000010,S50101,Y,스포츠용품,수산가공식품,9,9,17700
201702,부산,03000010,S50101,Y,스포츠용품,대용식기타,360,497,1654404
201702,부산,03000010,S50101,Y,스포츠용품,통조림/병,22,22,53630
201702,부산,03000010,S50101,Y,스포츠용품,냉동식품,75,81,424423
201702,부산,03000010,S50101,Y,스포츠용품,절임/발효식품,6,6,14982
201702,부산,03000010,S50101,Y,스포츠용품,어육/연식품류,91,95,497071.11
201702,부산,03000010,S50101,Y,스포츠용품,분말류,42,47,176177
201702,부산,03000010,S50101,Y,스포츠용품,즉석/편의식품,268,403,1326811
201702,부산,03000010,S50101,Y,스포츠용품,과자류,85,85,266092.5
201702,부산,03000005,S50701,N,의류/패션잡화,신발,21,23,8275000
201702,부산,03000005,S50701,N,의약품/의료용품,의약품,46,46,1594000
201702,부산,03000005,S50701,N,가정용품,생활용품,69,74,3263518.76
201702,부산,03000005,S50701,N,가정용품,세탁용품,8,8,69200
201702,부산,03000005,S50701,N,가정용품,주방용품,28,28,198000
201702,부산,03000005,S50701,N,일상용품,기타일상용품,54,55,2482581.28
201702,부산,03000005,S50701,N,일상용품,일용잡화,15,15,1765495.06
201702,부산,03000005,S50701,N,일상용품,위생용품,21,21,886963.2
201702,부산,03000005,S50701,Y,스포츠용품,수산가공식품,89,95,1335090
201702,부산,03000005,S50701,Y,스포츠용품,대용식기타,102,107,1473497.06
201702,부산,03000005,S50701,Y,스포츠용품,통조림/병,81,87,1040160
201702,부산,03000005,S50701,Y,스포츠용품,냉동식품,34,48,4497900
201702,부산,03000005,S50701,Y,스포츠용품,분말류,29,30,459000
201702,부산,03000005,S50701,Y,스포츠용품,즉석/편의식품,11,19,145987
201702,부산,03000005,S50701,Y,스포츠용품,건강식품,1,1,2276160
201702,부산,03000005,S50701,Y,스포츠용품,과자류,101,102,6471222.59
201702,부산,03000005,S50701,Y,스포츠용품,음료류,79,83,963699.36
201702,부산,03000005,S50701,Y,스포츠용품,대용식(빵),1,1,5559741.2
201702,부산,03000005,S50701,Y,스포츠용품,기타가공식품,412,612,26798460.99
201702,부산,03000005,S50701,Y,신선식품,농산물,32,44,92669134.22
201702,부산,03000005,S50701,Y,신선식품,축산물,10,10,93600
201702,부산,03000005,S50701,Y,신선식품,수산물,34,34,6537262.36
201702,부산,03000005,S50701,Y,스포츠용품,축산가공식품,27,27,392350
201702,부산,03000005,S50701,Y,스포츠용품,유제품,3,3,60000
201702,부산,03000005,S50701,Y,스포츠용품,조미료,270,335,10053526.35
201702,부산,03000011,S51401,Y,스포츠용품,수산가공식품,20,20,106000
201702,부산,03000011,S51401,Y,스포츠용품,조미료,277,370,2327636.96
201702,부산,03000011,S51401,N,의약품/의료용품,의약품,47,47,1000000
201702,부산,03000011,S51401,N,가정용품,생활용품,119,120,189300.26
201702,부산,03000011,S51401,N,일상용품,기타일상용품,9,9,200000
201702,부산,03000011,S51401,N,일상용품,화장품,14,14,335028.91
201702,부산,03000011,S51401,N,일상용품,위생용품,49,54,265277.25
201702,부산,03000011,S51401,Y,스포츠용품,대용식(빵),247,276,3731999.85
201702,부산,03000011,S51401,Y,스포츠용품,농산물가공식품,4,4,181440
201702,부산,03000011,S51401,Y,스포츠용품,기타가공식품,420,420,2985512.11
201702,부산,03000011,S51401,Y,신선식품,농산물,67,68,388600
201702,부산,03000011,S51401,Y,스포츠용품,음료류,235,236,513542.4
201702,부산,03000011,S51401,Y,스포츠용품,과자류,77,78,963046.12
201702,부산,03000011,S51401,Y,스포츠용품,건강식품,219,225,1112281.88
201702,부산,03000011,S51401,Y,스포츠용품,즉석/편의식품,106,113,134840
201702,부산,03000011,S51401,Y,스포츠용품,냉동식품,117,117,295020
201702,부산,03000011,S51401,Y,스포츠용품,대용식기타,168,172,621600
201702,부산,03000004,S51501,Y,스포츠용품,즉석/편의식품,26,71,202168
201702,부산,03000004,S51501,Y,스포츠용품,대용식기타,62,75,123507
201702,부산,03000004,S51501,Y,스포츠용품,통조림/병,5,7,31340
201702,부산,03000004,S51501,Y,스포츠용품,어육/연식품류,115,118,1174000
201702,부산,03000004,S51501,Y,스포츠용품,분말류,14,27,63184
201702,부산,03000004,S51501,Y,스포츠용품,기타가공식품,533,854,5390236.58
201702,부산,03000004,S51501,Y,신선식품,축산물,105,107,1219500
201702,부산,03000004,S51501,N,일상용품,화장품,231,233,2560366.42
201702,부산,03000004,S51501,N,가정용품,생활용품,48,49,327847.32
201702,부산,03000004,S51501,Y,스포츠용품,조미료,17,46,151332
201702,부산,03000004,S51501,Y,스포츠용품,축산가공식품,13,13,134400
201702,부산,03000015,S51601,Y,신선식품,농산물,29,44,1158889.9
201702,부산,03000015,S51601,Y,신선식품,축산물,91,92,291000
201702,부산,03000015,S51601,Y,신선식품,기타신선식품,2,2,66999.9
201702,부산,03000015,S51601,Y,스포츠용품,축산가공식품,1,2,237070
201702,부산,03000015,S51601,Y,스포츠용품,통조림/병,36,37,160090.02
201702,부산,03000015,S51601,Y,스포츠용품,절임/발효식품,1,2,204080.06
201702,부산,03000015,S51601,Y,스포츠용품,어육/연식품류,4,6,237649.98
201702,부산,03000015,S51601,Y,스포츠용품,즉석/편의식품,202,207,1914824.85
201702,부산,03000015,S51601,Y,스포츠용품,과자류,12,12,54000
201702,부산,03000015,S51601,Y,스포츠용품,음료류,1,2,83100
201702,부산,03000015,S51601,Y,스포츠용품,농산물가공식품,1,3,136684.02
201702,부산,03000015,S51601,Y,스포츠용품,대용식(빵),8,45,1357299.84
201702,부산,03000015,S51601,Y,스포츠용품,기타가공식품,234,245,4629619.09
201702,부산,03000015,S51601,Y,스포츠용품,대용식기타,95,107,384640
201702,부산,03000015,S51601,Y,스포츠용품,수산가공식품,3,3,99079.95
201702,부산,03000015,S51601,N,일상용품,위생용품,11,11,73100
201702,부산,03000015,S51601,N,일상용품,일용잡화,1,1,58000
201702,부산,03000015,S51601,N,일상용품,화장품,1,1,70900
201702,부산,03000015,S51601,Y,스포츠용품,조미료,148,247,1412190.11
201702,부산,03000015,S51601,Y,스포츠용품,유제품,2,4,265630.11
201702,부산,03000014,S58201,N,일상용품,위생용품,55,63,280748.72
201702,부산,03000014,S58201,N,가정용품,주방용품,11,12,152369.22
201702,부산,03000014,S58201,N,의약품/의료용품,의약품,28,28,232000
201702,부산,03000014,S58201,N,의류/패션잡화,신발,5,5,182882.46
201702,부산,03000014,S58201,Y,스포츠용품,조미료,1,1,4000
201702,부산,03000014,S58201,Y,스포츠용품,대용식기타,11,11,41715.24
201702,부산,03000014,S58201,Y,스포츠용품,절임/발효식품,25,25,503261.91
201702,부산,03000014,S58201,Y,스포츠용품,즉석/편의식품,32,32,171000
201702,부산,03000014,S58201,Y,스포츠용품,유아식품,1,1,15000
201702,부산,03000014,S58201,Y,스포츠용품,건강식품,193,193,1538700
201702,부산,03000014,S58201,Y,스포츠용품,과자류,149,149,2072978.91
201702,부산,03000014,S58201,Y,스포츠용품,농산물가공식품,8,8,92266.64
201702,부산,03000014,S58201,Y,스포츠용품,가공식품세트류,1,1,10000
201702,부산,03000014,S58201,Y,스포츠용품,대용식(빵),65,67,421299.93
201702,부산,03000014,S58201,Y,스포츠용품,기타가공식품,290,418,5646471.77
201702,부산,03000014,S58201,N,일상용품,기타일상용품,2,2,18000
201702,부산,03000015,S63301,Y,스포츠용품,대용식(빵),3,87,5254200.13
201703,부산,03000001,S02601,N,일상용품,위생용품,7,7,282000
201703,부산,03000001,S02601,N,일상용품,화장품,6,6,833738.4
201703,부산,03000001,S02601,N,일상용품,기타일상용품,8,11,262917.95
201703,부산,03000001,S02601,N,가정용품,세탁용품,1,1,151900
201703,부산,03000001,S02601,Y,스포츠용품,조미료,14,1503,10381626.84
201703,부산,03000001,S02601,Y,스포츠용품,유제품,8,94,5042420
