기준년월,유통기한사용여부,유해상품차단여부,식품여부,기부물품대분류코드,기부물품중분류코드,기부물품수량,장부금액
202105,Y,N,Y,스포츠용품,기타가공식품,3205,7566355.27
202105,Y,Y,Y,스포츠용품,기타가공식품,0,0
202105,Y,N,Y,신선식품,농산물,256,1964880
202105,Y,N,Y,신선식품,축산물,154,1232000
202105,Y,N,Y,신선식품,수산물,0,0
202105,Y,N,Y,신선식품,축산물(냉동),0,0
202105,Y,N,Y,신선식품,기타신선식품,407,85526.98
202105,Y,N,N,일상용품,위생용품,6693,7251880
202105,Y,N,N,일상용품,화장품,300,3780000
202105,Y,N,N,일상용품,애완용품,0,0
202105,Y,N,N,의약품/의료용품,의약품,62,483600
202105,Y,N,N,기타상품,기타,0,0
202106,N,N,Y,신선식품,축산물(냉동),0,0
202106,N,Y,Y,스포츠용품,건강식품,0,0
202106,N,N,Y,스포츠용품,조미료,1942,8859709.7
202106,N,N,Y,스포츠용품,냉동식품,1724,6573357
202106,N,N,Y,신선식품,기타신선식품,24,40320
202106,N,N,Y,스포츠용품,과자류,30053,40467228.55
202106,N,N,N,일상용품,위생용품,83338,23453536.64
202106,N,N,Y,스포츠용품,수산가공식품,30,30000
202106,N,N,N,일상용품,일용잡화,4635,5183919
202106,N,N,N,일상용품,화장품,3460,64839407.65
202106,N,N,Y,스포츠용품,음료류,4160,22432957.34
202106,N,N,N,일상용품,DIY용품,0,0
202106,N,Y,Y,스포츠용품,조미료,0,0
202106,N,N,N,일상용품,기타일상용품,22604,16742343.91
202106,N,N,N,가정용품,주방용품,36066,22071752.98
202106,N,N,N,가정용품,청소/욕실용품,18617,34581831
202106,N,N,N,가정용품,세탁용품,8378,21611070
202106,N,N,N,가정용품,생활용품,167852,413042720.35
202106,N,N,N,가정용품,침실용품,0,0
202106,N,N,N,가정용품,실내인테리어용품,0,0
202106,N,N,N,가정용품,기타가정용품,1522,45043000
202106,N,N,N,의약품/의료용품,의약품,0,0
202106,N,N,Y,스포츠용품,농산물가공식품,0,0
202106,N,N,N,의약품/의료용품,의료용품,5838,29051400
202106,N,N,N,문화용품,문구/사무용품,88670,4866209.6
202106,N,N,N,문화용품,완구,31,207638
202106,N,N,N,문화용품,서적,2,40000
202106,N,N,N,문화용품,음반/비디오,0,0
202106,N,N,N,문화용품,기타 문화용품,0,0
202106,N,N,N,내구소비재,가전,0,0
202106,N,N,N,내구소비재,자동차용품,0,0
202106,N,N,N,내구소비재,기타 내구소비재,0,0
202106,N,N,N,의류/패션잡화,의류,432,1656000
202106,N,N,N,의류/패션잡화,패션잡화,0,0
202106,N,N,N,의류/패션잡화,신발,398,1990000
202106,N,N,N,의류/패션잡화,언더웨어/양말,0,0
202106,N,N,N,의류/패션잡화,기타의류/잡화,0,0
202106,N,N,N,기타상품,기타,0,0
202106,N,N,Y,스포츠용품,절임/발효식품,0,0
202106,N,N,Y,스포츠용품,급식류,0,0
202106,N,N,Y,스포츠용품,대용식기타,4,4000
202106,N,N,Y,스포츠용품,어육/연식품류,0,0
202106,N,N,Y,스포츠용품,도시락류,0,0
202106,N,N,Y,스포츠용품,축산가공식품,2,400000
202106,N,N,Y,스포츠용품,분말류,0,0
202106,N,N,Y,스포츠용품,대용식(빵),0,0
202106,N,Y,Y,스포츠용품,대용식(빵),0,0
202106,N,Y,Y,스포츠용품,축산가공식품,0,0
202106,N,N,Y,스포츠용품,기타가공식품,15053,35695641.34
202106,N,N,Y,스포츠용품,즉석/편의식품,1458,2154553.75
202106,N,Y,Y,스포츠용품,즉석/편의식품,0,0
202106,N,N,Y,신선식품,농산물,282,5620510
202106,N,N,Y,스포츠용품,통조림/병,0,0
202106,N,N,Y,스포츠용품,유아식품,0,0
202106,N,N,Y,신선식품,축산물,0,0
202106,N,Y,Y,신선식품,축산물,0,0
202106,N,N,Y,스포츠용품,유제품,169,768500
202106,N,N,Y,신선식품,수산물,0,0
202106,N,N,Y,스포츠용품,건강식품,0,0
202106,Y,N,Y,신선식품,수산물(냉동),0,0
202106,Y,N,Y,스포츠용품,조미료,1576,4687506.99
202106,Y,Y,Y,스포츠용품,조미료,0,0
202106,Y,N,Y,스포츠용품,유제품,1127,656929.09
202106,Y,N,Y,스포츠용품,축산가공식품,164,1640000
202106,Y,N,Y,스포츠용품,수산가공식품,106,335590
202106,Y,N,Y,스포츠용품,대용식기타,984,2752552.3
202106,Y,Y,Y,스포츠용품,대용식기타,0,0
202106,Y,N,Y,스포츠용품,통조림/병,660,2350591.67
202106,Y,N,Y,스포츠용품,냉동식품,11797,280076.18
202106,Y,Y,Y,스포츠용품,냉동식품,0,0
202106,Y,N,Y,스포츠용품,절임/발효식품,0,0
202106,Y,N,Y,스포츠용품,어육/연식품류,0,0
202106,Y,N,Y,스포츠용품,분말류,123,168800.04
202106,Y,N,Y,스포츠용품,즉석/편의식품,1060,2948315.3
202106,Y,N,Y,스포츠용품,유아식품,900,900000
202106,Y,N,Y,스포츠용품,건강식품,2183,17388940
202106,Y,N,Y,스포츠용품,과자류,873,288519.06
202106,Y,N,Y,스포츠용품,음료류,1826,4226740
202106,Y,N,Y,스포츠용품,농산물가공식품,160,530820
202106,Y,N,Y,스포츠용품,급식류,0,0
202106,Y,N,Y,스포츠용품,유가공품,1,5000
202106,Y,N,Y,스포츠용품,도시락류,0,0
202106,Y,N,Y,스포츠용품,가공식품세트류,0,0
202106,Y,N,Y,스포츠용품,대용식(빵),172,710114.04
202106,Y,N,Y,스포츠용품,기타가공식품,3851,11205435.37
202106,Y,Y,Y,스포츠용품,기타가공식품,0,0
202106,Y,N,Y,신선식품,농산물,482,3663200
202106,Y,Y,Y,신선식품,농산물,0,0
202106,Y,N,Y,신선식품,축산물,1080,4654800
202106,Y,N,Y,신선식품,수산물,39,105300
202106,Y,N,Y,신선식품,축산물(냉동),0,0
202106,Y,N,Y,신선식품,신선식품세트류,0,0
202106,Y,N,Y,신선식품,기타신선식품,60,648000
202106,Y,N,N,일상용품,위생용품,722600,265024825
202106,Y,N,N,일상용품,화장품,106880,501174227.6
202106,Y,N,N,일상용품,애완용품,0,0
202106,Y,N,N,의약품/의료용품,의약품,0,0
202106,Y,N,N,기타상품,기타,0,0
202107,N,N,Y,스포츠용품,과자류,17418,26823594.63
202107,N,N,Y,스포츠용품,대용식기타,0,0
202107,N,N,Y,스포츠용품,조미료,516,1351530
202107,N,N,Y,신선식품,기타신선식품,0,0
202107,N,N,Y,스포츠용품,음료류,11342,7283794.82
202107,N,N,N,일상용품,위생용품,190986,28409520
202107,N,Y,N,일상용품,위생용품,0,0
202107,N,N,Y,스포츠용품,절임/발효식품,15,643500
202107,N,N,N,일상용품,일용잡화,386,944049.6
202107,N,N,Y,스포츠용품,유제품,5,27500
202107,N,N,N,일상용품,화장품,16041,60601464.64
202107,N,N,Y,스포츠용품,농산물가공식품,0,0
202107,N,N,N,일상용품,DIY용품,2029,6399000
202107,N,N,N,일상용품,기타일상용품,11846,29381170
202107,N,N,N,가정용품,주방용품,1513,9162463.28
202107,N,N,N,가정용품,청소/욕실용품,82,222000
202107,N,N,N,가정용품,세탁용품,310,682350
202107,N,N,N,가정용품,생활용품,6173,9735681.9
202107,N,N,N,가정용품,침실용품,0,0
202107,N,N,N,가정용품,실내인테리어용품,0,0
202107,N,N,N,가정용품,기타가정용품,1130,4716119.95
202107,N,N,N,의약품/의료용품,의약품,50,7150000
202107,N,N,Y,스포츠용품,어육/연식품류,0,0
202107,N,N,N,의약품/의료용품,의료용품,48079,17780000
202107,N,N,N,문화용품,문구/사무용품,0,0
202107,N,N,N,문화용품,완구,200,1760000
202107,N,N,N,문화용품,서적,0,0
202107,N,N,N,문화용품,음반/비디오,0,0
202107,N,N,N,문화용품,기타 문화용품,0,0
202107,N,N,N,내구소비재,가전,0,0
202107,N,N,N,내구소비재,가구,0,0
202107,N,N,N,내구소비재,자동차용품,0,0
202107,N,N,N,내구소비재,기타 내구소비재,0,0
202107,N,N,N,의류/패션잡화,의류,17680,43590117.66
202107,N,N,N,의류/패션잡화,패션잡화,80,1751824.8
202107,N,N,N,의류/패션잡화,신발,366,648992.76
202107,N,N,N,의류/패션잡화,언더웨어/양말,0,0
202107,N,N,N,의류/패션잡화,기타의류/잡화,98,494900
202107,N,N,N,기타상품,기타,36,88200
202107,N,N,Y,스포츠용품,급식류,0,0
202107,N,Y,Y,스포츠용품,조미료,0,0
202107,N,N,Y,스포츠용품,유가공품,0,0
202107,N,N,Y,스포츠용품,분말류,101,175850
202107,N,N,Y,스포츠용품,도시락류,0,0
202107,N,N,Y,스포츠용품,통조림/병,495,689127.21
202107,N,N,Y,스포츠용품,즉석/편의식품,117,507260
202107,N,N,Y,스포츠용품,대용식(빵),840,7879520
202107,N,Y,Y,스포츠용품,즉석/편의식품,0,0
202107,N,N,Y,스포츠용품,기타가공식품,37640,48524960.24
202107,N,N,Y,스포츠용품,수산가공식품,0,0
202107,N,N,Y,신선식품,농산물,1940,14983800
202107,N,Y,Y,신선식품,농산물,0,0
202107,N,N,Y,스포츠용품,유아식품,0,0
202107,N,N,Y,스포츠용품,냉동식품,1418,3166375
202107,N,N,Y,신선식품,축산물,341,2166188.86
202107,N,Y,Y,신선식품,축산물,0,0
202107,N,N,Y,스포츠용품,건강식품,0,0
202107,N,N,Y,신선식품,수산물,0,0
202107,N,N,Y,스포츠용품,축산가공식품,21,115500
202107,N,N,Y,신선식품,축산물(냉동),0,0
202107,Y,N,Y,신선식품,신선식품세트류,0,0
202107,Y,N,Y,스포츠용품,조미료,3924,7823902.99
202107,Y,Y,Y,스포츠용품,조미료,1,4000
202107,Y,N,Y,스포츠용품,유제품,3013,1547722.44
202107,Y,N,Y,스포츠용품,축산가공식품,204,326400
202107,Y,Y,Y,스포츠용품,축산가공식품,0,0
202107,Y,N,Y,스포츠용품,수산가공식품,8623,14055526
202107,Y,N,Y,스포츠용품,대용식기타,2663,7772618.77
202107,Y,Y,Y,스포츠용품,대용식기타,0,0
202107,Y,N,Y,스포츠용품,통조림/병,805,1622060
202107,Y,N,Y,스포츠용품,냉동식품,3911,3816790.69
202107,Y,Y,Y,스포츠용품,냉동식품,0,0
202107,Y,N,Y,스포츠용품,절임/발효식품,623,7424176
202107,Y,N,Y,스포츠용품,어육/연식품류,0,0
202107,Y,N,Y,스포츠용품,분말류,469,741270
202107,Y,N,Y,스포츠용품,즉석/편의식품,957,2220374.37
202107,Y,N,Y,스포츠용품,유아식품,5,10000
202107,Y,N,Y,스포츠용품,건강식품,892,25814000
202107,Y,N,Y,스포츠용품,과자류,17682,45410046.7
202107,Y,N,Y,스포츠용품,음료류,16360,51863744.6
202107,Y,Y,Y,스포츠용품,음료류,0,0
202107,Y,N,Y,스포츠용품,농산물가공식품,49,875400
202107,Y,N,Y,스포츠용품,급식류,0,0
202107,Y,N,Y,스포츠용품,유가공품,36,198000
202107,Y,N,Y,스포츠용품,도시락류,0,0
202107,Y,N,Y,스포츠용품,가공식품세트류,47,338400
202107,Y,N,Y,스포츠용품,대용식(빵),7505,11284790
202107,Y,N,Y,스포츠용품,기타가공식품,27185,28409671.32
202107,Y,N,Y,신선식품,농산물,850,2783678
202107,Y,Y,Y,신선식품,농산물,0,0
202107,Y,N,Y,신선식품,축산물,0,0
202107,Y,N,Y,신선식품,수산물,0,0
202107,Y,N,Y,신선식품,축산물(냉동),12,156000
202107,Y,N,Y,신선식품,수산물(냉동),0,0
202107,Y,N,Y,신선식품,기타신선식품,362,855786.1
202107,Y,N,N,일상용품,위생용품,438062,130987643.17
202107,Y,N,N,일상용품,일용잡화,0,0
202107,Y,N,N,일상용품,화장품,10310,72772465.52
202107,Y,N,N,의약품/의료용품,의약품,0,0
202107,Y,N,N,기타상품,기타,0,0
202108,N,N,Y,스포츠용품,조미료,756,5747895.32
202108,N,N,Y,스포츠용품,농산물가공식품,0,0
202108,N,N,Y,스포츠용품,급식류,0,0
202108,N,N,Y,스포츠용품,유가공품,0,0
202108,N,N,Y,스포츠용품,도시락류,0,0
202108,N,N,Y,스포츠용품,가공식품세트류,0,0
202108,N,N,Y,스포츠용품,대용식(빵),0,0
202108,N,N,Y,스포츠용품,기타가공식품,49422,88315833.35
202108,N,N,Y,신선식품,농산물,958,4271627.55
202108,N,N,Y,신선식품,축산물,384,3592305.77
202108,N,Y,Y,신선식품,축산물,0,0
202108,N,N,Y,신선식품,수산물,0,0
202108,N,N,Y,신선식품,축산물(냉동),0,0
202108,N,N,Y,신선식품,수산물(냉동),0,0
202108,N,N,Y,신선식품,기타신선식품,2272,1259664.96
202108,N,N,N,일상용품,위생용품,101793,23882420.1
202108,N,N,N,일상용품,일용잡화,679,1892333.57
202108,N,N,N,일상용품,화장품,16534,115550588.34
202108,N,N,N,일상용품,DIY용품,12,63360
202108,N,N,N,일상용품,기타일상용품,5964,16204009.54
202108,N,N,N,가정용품,주방용품,1477,11752060
202108,N,N,N,가정용품,청소/욕실용품,316,3386244
202108,N,N,N,가정용품,세탁용품,710,6016300
202108,N,N,N,가정용품,생활용품,101808,58423569.83
202108,N,N,N,가정용품,침실용품,0,0
202108,N,N,N,가정용품,기타가정용품,3190,74884036.41
202108,N,N,N,의약품/의료용품,의료용품,78,7091800
202108,N,N,N,문화용품,문구/사무용품,0,0
202108,N,N,N,문화용품,완구,3626,6521107.18
202108,N,N,N,문화용품,음반/비디오,0,0
202108,N,N,N,문화용품,기타 문화용품,0,0
202108,N,N,N,내구소비재,가전,362,1101708
202108,N,N,N,내구소비재,자동차용품,0,0
202108,N,N,N,의류/패션잡화,의류,472,6654500
202108,N,N,N,의류/패션잡화,패션잡화,0,0
202108,N,N,N,의류/패션잡화,신발,79,840425.7
202108,N,N,N,의류/패션잡화,언더웨어/양말,2,4560
202108,N,N,N,의류/패션잡화,기타의류/잡화,279,1813500
202108,N,N,N,,레저스포츠용품,61,61
202108,N,N,N,기타상품,기타,33,80850
202108,N,N,Y,스포츠용품,유제품,213,964000
202108,N,N,Y,스포츠용품,축산가공식품,9,41400
202108,N,N,Y,스포츠용품,수산가공식품,60,60000
202108,N,N,Y,스포츠용품,대용식기타,73,160600
202108,N,N,Y,스포츠용품,통조림/병,887,844722.82
202108,N,N,Y,스포츠용품,냉동식품,191,864860
202108,N,N,Y,스포츠용품,절임/발효식품,0,0
202108,N,Y,Y,스포츠용품,절임/발효식품,150,1950000
202108,N,N,Y,스포츠용품,어육/연식품류,0,0
202108,N,N,Y,스포츠용품,분말류,307,618529.68
202108,N,N,Y,스포츠용품,즉석/편의식품,15177,20143398.72
202108,N,Y,Y,스포츠용품,즉석/편의식품,0,0
202108,N,N,Y,스포츠용품,유아식품,0,0
202108,N,N,Y,스포츠용품,건강식품,0,0
202108,N,N,Y,스포츠용품,과자류,39866,53634675.44
202108,N,N,Y,스포츠용품,음료류,0,0
202108,Y,N,Y,스포츠용품,조미료,4786,13284435.87
202108,Y,Y,Y,스포츠용품,조미료,5,20000
202108,Y,N,Y,신선식품,수산물,0,0
202108,Y,N,Y,스포츠용품,유제품,857,533893.86
202108,Y,N,Y,스포츠용품,유가공품,0,0
202108,Y,N,Y,스포츠용품,축산가공식품,1047,4333959.98
202108,Y,N,N,일상용품,애완용품,0,0
202108,Y,N,Y,스포츠용품,수산가공식품,66,228175
202108,Y,N,Y,스포츠용품,도시락류,0,0
202108,Y,N,Y,스포츠용품,대용식기타,1169,4330604
202108,Y,Y,Y,스포츠용품,대용식기타,0,0
202108,Y,N,Y,신선식품,축산물(냉동),126,791400
202108,Y,N,Y,스포츠용품,통조림/병,777,1813150
202108,Y,N,Y,스포츠용품,가공식품세트류,253,4962510
202108,Y,N,Y,스포츠용품,냉동식품,3362,3877599.99
202108,Y,Y,Y,스포츠용품,냉동식품,0,0
202108,Y,N,N,기타상품,기타,0,0
202108,Y,N,Y,스포츠용품,대용식(빵),97540,141233927.7
202108,Y,N,Y,스포츠용품,절임/발효식품,78,340400
202108,Y,N,Y,신선식품,수산물(냉동),0,0
202108,Y,N,Y,스포츠용품,어육/연식품류,0,0
202108,Y,N,Y,스포츠용품,기타가공식품,11393,20581232.2
202108,Y,N,Y,스포츠용품,분말류,238,915820
202108,Y,Y,Y,스포츠용품,기타가공식품,0,0
202108,Y,N,N,일상용품,화장품,110357,251134556.25
202108,Y,N,Y,스포츠용품,즉석/편의식품,2837,7495909.58
202108,Y,Y,Y,스포츠용품,즉석/편의식품,0,0
202108,Y,N,Y,신선식품,농산물,924,3185600
202108,Y,N,Y,스포츠용품,유아식품,0,0
202108,Y,Y,Y,신선식품,농산물,0,0
202108,Y,N,Y,스포츠용품,건강식품,1140,20292000
202108,Y,N,Y,신선식품,기타신선식품,1,5000
202108,Y,N,Y,스포츠용품,과자류,21485,65217946.48
202108,Y,N,N,의약품/의료용품,의약품,1319,2459070
202108,Y,N,Y,스포츠용품,음료류,28137,39336893.32
202108,Y,N,Y,신선식품,축산물,0,0
202108,Y,N,Y,스포츠용품,농산물가공식품,68,376720
202108,Y,N,N,일상용품,위생용품,143496,120806290.88
202108,Y,N,Y,스포츠용품,급식류,0,0
202109,N,N,N,일상용품,기타일상용품,7352,21959876.28
202109,N,Y,Y,스포츠용품,조미료,0,0
202109,N,Y,Y,스포츠용품,대용식(빵),0,0
202109,N,N,Y,스포츠용품,기타가공식품,38547,70759005.46
202109,N,N,Y,신선식품,농산물,2157,24941042.57
202109,N,Y,Y,신선식품,농산물,0,0
202109,N,N,Y,신선식품,축산물,398,4496278.52
202109,N,Y,Y,신선식품,축산물,0,0
202109,N,N,Y,신선식품,수산물,14,12600
202109,N,N,Y,신선식품,축산물(냉동),0,0
202109,N,N,Y,신선식품,수산물(냉동),0,0
202109,N,N,Y,신선식품,신선식품세트류,0,0
202109,N,N,Y,신선식품,기타신선식품,5570,3480804.4
202109,N,N,N,일상용품,위생용품,13436,15163192.3
202109,N,Y,N,일상용품,위생용품,0,0
202109,N,N,N,일상용품,일용잡화,803,1026367.39
202109,N,N,N,일상용품,화장품,805,92164970
202109,N,N,N,일상용품,DIY용품,0,0
202109,N,N,Y,스포츠용품,조미료,1731,3865607.12
202109,N,N,N,가정용품,주방용품,11725,44424253.38
202109,N,N,N,가정용품,청소/욕실용품,1939,1815145
202109,N,N,N,가정용품,세탁용품,2579,3575973
202109,N,N,N,가정용품,생활용품,23119,52291260.83
202109,N,N,N,가정용품,침실용품,911,46463182.9
202109,N,N,N,가정용품,실내인테리어용품,192,3337968
202109,N,N,N,가정용품,가정용품세트류,0,0
202109,N,N,N,가정용품,기타가정용품,126,3141999.92
202109,N,N,N,의약품/의료용품,의약품,30,60000
202109,N,N,N,의약품/의료용품,의료용품,2038,25397075.52
202109,N,N,N,문화용품,문구/사무용품,0,0
202109,N,N,N,문화용품,완구,0,0
202109,N,N,N,문화용품,음반/비디오,0,0
202109,N,N,N,문화용품,기타 문화용품,2,8000
202109,N,N,N,내구소비재,가전,0,0
202109,N,N,N,내구소비재,가구,0,0
202109,N,N,N,의류/패션잡화,의류,1271,7524936.87
202109,N,N,N,의류/패션잡화,패션잡화,10,590000
202109,N,N,N,의류/패션잡화,신발,323,4715000
202109,N,N,N,의류/패션잡화,언더웨어/양말,8,20000
202109,N,N,N,의류/패션잡화,기타의류/잡화,0,0
202109,N,N,N,기타상품,기타,31,75950
202109,N,N,Y,스포츠용품,유제품,136,626500
202109,N,N,Y,스포츠용품,축산가공식품,3,6000
202109,N,Y,Y,스포츠용품,축산가공식품,0,0
202109,N,N,Y,스포츠용품,수산가공식품,1644,1555433.8
202109,N,N,Y,스포츠용품,대용식기타,180,900000
202109,N,N,Y,스포츠용품,통조림/병,3241,12012709.2
202109,N,N,Y,스포츠용품,냉동식품,353,5450664.8
202109,N,N,Y,스포츠용품,절임/발효식품,127,920750
202109,N,N,Y,스포츠용품,어육/연식품류,0,0
202109,N,N,Y,스포츠용품,분말류,152,232280
202109,N,N,Y,스포츠용품,즉석/편의식품,2566,8812492.2
202109,N,Y,Y,스포츠용품,즉석/편의식품,0,0
202109,N,N,Y,스포츠용품,유아식품,0,0
202109,N,N,Y,스포츠용품,건강식품,411,14036863.05
202109,N,N,Y,스포츠용품,과자류,26028,45065231.27
202109,N,N,Y,스포츠용품,음료류,11552,18266583.72
202109,N,N,Y,스포츠용품,농산물가공식품,0,0
202109,N,N,Y,스포츠용품,급식류,0,0
202109,N,N,Y,스포츠용품,도시락류,0,0
202109,N,N,Y,스포츠용품,가공식품세트류,0,0
202109,N,N,Y,스포츠용품,대용식(빵),0,0
202109,Y,N,Y,스포츠용품,조미료,18362,20965026.16
202109,Y,Y,Y,스포츠용품,조미료,0,0
202109,Y,N,Y,스포츠용품,급식류,2209,10273300.02
202109,Y,N,Y,스포츠용품,유제품,523,817195.85
202109,Y,N,Y,스포츠용품,유가공품,450,1229775.3
202109,Y,N,N,일상용품,화장품,127056,466029562.14
202109,Y,N,Y,스포츠용품,축산가공식품,148,1004135
202109,Y,Y,Y,스포츠용품,축산가공식품,0,0
202109,Y,N,Y,스포츠용품,도시락류,0,0
202109,Y,N,Y,스포츠용품,수산가공식품,295,917691.16
202109,Y,N,Y,신선식품,수산물,0,0
202109,Y,N,Y,스포츠용품,대용식기타,5520,15962373.98
202109,Y,Y,Y,스포츠용품,대용식기타,0,0
202109,Y,N,Y,스포츠용품,가공식품세트류,101,9878860
202109,Y,N,Y,스포츠용품,통조림/병,5440,11302755.24
202109,Y,N,N,기타상품,기타,0,0
202109,Y,N,Y,스포츠용품,냉동식품,10672,2999887.16
202109,Y,N,Y,신선식품,축산물(냉동),1118,4687400
202109,Y,N,Y,스포츠용품,절임/발효식품,247,1558420
202109,Y,Y,Y,스포츠용품,절임/발효식품,0,0
202109,Y,N,Y,스포츠용품,대용식(빵),8936,15475531.84
202109,Y,N,Y,스포츠용품,어육/연식품류,0,0
202109,Y,N,N,일상용품,위생용품,65532,73092923.82
202109,Y,N,Y,스포츠용품,분말류,1503,2881790
202109,Y,N,Y,스포츠용품,기타가공식품,87902,48694710.69
202109,Y,Y,Y,스포츠용품,기타가공식품,0,0
202109,Y,N,Y,스포츠용품,즉석/편의식품,12351,27994307.16
202109,Y,Y,Y,스포츠용품,즉석/편의식품,0,0
202109,Y,N,Y,신선식품,수산물(냉동),0,0
202109,Y,N,Y,스포츠용품,유아식품,800,800000
202109,Y,N,N,일상용품,애완용품,13,36659.74
202109,Y,N,Y,스포츠용품,건강식품,1394,14570211.36
202109,Y,N,Y,신선식품,농산물,1573,11359300
202109,Y,N,Y,스포츠용품,과자류,35801,79799341.52
202109,Y,N,N,의약품/의료용품,의약품,594,1782000
202109,Y,N,Y,스포츠용품,음료류,46232,130938850.68
202109,Y,N,Y,신선식품,기타신선식품,713,4588224.74
202109,Y,N,Y,스포츠용품,농산물가공식품,453,1056050
202109,Y,N,Y,신선식품,축산물,86,422222.2
202110,N,N,Y,스포츠용품,조미료,26515,18684392.79
202110,N,Y,Y,스포츠용품,조미료,0,0
202110,N,N,Y,스포츠용품,가공식품세트류,4,13468
202110,N,N,Y,스포츠용품,대용식(빵),0,0
202110,N,Y,Y,스포츠용품,대용식(빵),0,0
202110,N,N,Y,스포츠용품,기타가공식품,55805,120297060.96
202110,N,N,Y,신선식품,농산물,2060,7293400
202110,N,Y,Y,신선식품,농산물,0,0
202110,N,N,Y,신선식품,축산물,1089,5633372.87
202110,N,Y,Y,신선식품,축산물,0,0
202110,N,N,Y,신선식품,수산물,0,0
202110,N,N,Y,신선식품,축산물(냉동),0,0
202110,N,N,Y,신선식품,수산물(냉동),0,0
202110,N,N,Y,신선식품,기타신선식품,6819,5096247.84
202110,N,N,N,일상용품,위생용품,3347,4035893.04
202110,N,Y,N,일상용품,위생용품,0,0
202110,N,N,N,일상용품,일용잡화,1337,487650
202110,N,N,N,일상용품,화장품,2314,78171817.72
202110,N,N,N,일상용품,기타일상용품,37070,305500933.68
202110,N,N,N,가정용품,주방용품,346,1173060
202110,N,N,N,가정용품,청소/욕실용품,15001,59269800
202110,N,N,N,가정용품,세탁용품,251,953880
202110,N,N,N,가정용품,생활용품,25483,48148067.68
202110,N,N,N,가정용품,침실용품,78,1318200
202110,N,N,N,가정용품,실내인테리어용품,0,0
202110,N,N,N,가정용품,가정용품세트류,0,0
202110,N,N,N,가정용품,기타가정용품,1791,32929742.97
202110,N,N,N,의약품/의료용품,의료용품,100129,28610990
202110,N,N,N,문화용품,문구/사무용품,0,0
202110,N,N,N,문화용품,완구,146,1051200
202110,N,N,N,문화용품,음반/비디오,0,0
202110,N,N,N,문화용품,기타 문화용품,0,0
202110,N,N,N,내구소비재,가전,0,0
202110,N,N,N,내구소비재,가구,12,150847.08
202110,N,N,N,내구소비재,자동차용품,0,0
202110,N,N,N,내구소비재,기타 내구소비재,0,0
202110,N,N,N,의류/패션잡화,의류,384,828000
202110,N,N,N,의류/패션잡화,패션잡화,417,2193003
202110,N,N,N,의류/패션잡화,신발,4694,35783235.12
202110,N,N,N,의류/패션잡화,언더웨어/양말,195,975000
202110,N,N,N,의류/패션잡화,기타의류/잡화,0,0
202110,N,N,N,,레저스포츠용품,425,8655550
202110,N,N,N,기타상품,기타,51,1272020.64
202110,N,N,Y,스포츠용품,유제품,491,2320500.65
202110,N,N,Y,스포츠용품,축산가공식품,2863,2862203
202110,N,Y,Y,스포츠용품,축산가공식품,0,0
202110,N,N,Y,스포츠용품,수산가공식품,99,378000
202110,N,N,Y,스포츠용품,대용식기타,997,1886343.8
202110,N,N,Y,스포츠용품,통조림/병,375,2262964.22
202110,N,N,Y,스포츠용품,냉동식품,873,12022000
202110,N,N,Y,스포츠용품,절임/발효식품,0,0
202110,N,N,Y,스포츠용품,어육/연식품류,172,0
202110,N,N,Y,스포츠용품,분말류,129,274200
202110,N,N,Y,스포츠용품,즉석/편의식품,17939,25389396.71
202110,N,Y,Y,스포츠용품,즉석/편의식품,0,0
202110,N,N,Y,스포츠용품,유아식품,400,5924961.01
202110,N,N,Y,스포츠용품,건강식품,734,19960309.29
202110,N,N,Y,스포츠용품,과자류,30420,32437531.72
202110,N,N,Y,스포츠용품,음료류,36029,13478711.45
202110,N,N,Y,스포츠용품,농산물가공식품,0,0
202110,N,N,Y,스포츠용품,급식류,0,0
202110,N,N,Y,스포츠용품,유가공품,0,0
202110,N,N,Y,스포츠용품,도시락류,0,0
202110,Y,N,Y,스포츠용품,조미료,22249,49393695.49
202110,Y,Y,Y,스포츠용품,조미료,9,38000
202110,Y,N,N,일상용품,화장품,18391,99961263
202110,Y,N,Y,스포츠용품,유제품,5691,8440412.99
202110,Y,N,Y,스포츠용품,유가공품,627,1772710.08
202110,Y,N,Y,신선식품,수산물,0,0
202110,Y,N,Y,스포츠용품,축산가공식품,3983,7563079.36
202110,Y,Y,Y,스포츠용품,축산가공식품,0,0
202110,Y,N,Y,스포츠용품,도시락류,0,0
202110,Y,N,Y,스포츠용품,수산가공식품,1336,2130150
202110,Y,N,N,일상용품,위생용품,51204,75119435.59
202110,Y,N,Y,스포츠용품,대용식기타,4237,11988152.01
202110,Y,Y,Y,스포츠용품,대용식기타,0,0
202110,Y,N,Y,스포츠용품,가공식품세트류,5,27500
202110,Y,N,Y,스포츠용품,통조림/병,610,2369750
202110,Y,N,Y,신선식품,축산물(냉동),796,3644788.25
202110,Y,N,Y,스포츠용품,냉동식품,2812,19474868.72
202110,Y,Y,Y,스포츠용품,냉동식품,0,0
202110,Y,N,N,일상용품,애완용품,0,0
202110,Y,N,Y,스포츠용품,절임/발효식품,4885,8117000
202110,Y,N,Y,스포츠용품,대용식(빵),43527,15649731.68
202110,Y,N,Y,스포츠용품,어육/연식품류,0,0
202110,Y,N,Y,신선식품,수산물(냉동),0,0
202110,Y,N,Y,스포츠용품,분말류,500,1762687.12
202110,Y,N,Y,스포츠용품,기타가공식품,49041,99664000.74
